property_name,link,society,price,bedRoom,bathroom,balcony,additionalRoom,facing,description,furnishDetails,rating,property_id,area_type,area_sqft,area_sqm,floor,total_floors,floor_category,is_high_rise,construction_status,age_0_to_1,age_1_to_5,age_5_to_10,age_10_plus,expected_possession_date,sector_number,loc_gurgaon,loc_gurugram,loc_delhi,loc_dwarka,loc_manesar,has_hospital,has_bank,has_gurgaon,has_school,has_sector,has_station,has_clinic,has_international,has_park,has_airport,has_road,has_mall,has_atm,has_gandhi,has_indira,has_centre,has_metro,has_university,has_gurugram,has_dwarka,has_dr,has_expressway,has_golf,has_hdfc,has_railway,has_sohna,has_dental,has_public,has_course,has_delhi,has_institute,has_rd,has_manesar,has_india,has_trampoline,has_skyjumper,has_icici,has_petrol,has_inn,has_pump,has_care,has_hotel,has_huda,has_technology,has_dpg,has_mandir,has_business,has_imt,has_intl,has_state,has_maternity,has_water,has_security,has_lift,has_maintenance,has_facility,has_parking,has_fire_safety,has_storage,has_gym_fitness,has_club_house,has_feng_shui,has_swimming_pool,has_shopping,has_rain_harvesting,has_waste_disposal,has_internet,has_natural_light,has_water_treatment,has_drainage,has_large_rooms,has_piped_gas,has_high_ceiling,has_separate_servant_entry
3 BHK Flat in Sector 76 Gurgaon,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-whiteland-blissville-sector-76-gurgaon-1628-sq-ft-spid-O69125928,Whiteland Blissville,192.0,3.0,3.0,2.0,,,Best in class property available at sector 76 location in gurgaon,"['1 Light', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Fan', 'No Geyser', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']",,O69125928,Built Up area,1628.0,151.25,3.0,3.0,high,0,future_possession,0,0,0,0,,76.0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3 BHK Flat in Sector 89 Gurgaon,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-smart-world-gems-sector-89-gurgaon-1423-sq-ft-spid-C69125920,Smart World Gems,120.0,3.0,3.0,2.0,,East,Smartworld gems or m3m solitude sector 89 smart world gems sector 89,,"['Environment4 out of 5', 'Lifestyle4 out of 5', 'Connectivity4 out of 5', 'Safety4 out of 5']",C69125920,Built Up area,1423.0,132.2,2.0,2.0,high,0,future_possession,0,0,0,0,,89.0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3 BHK Flat in Sector 37D Gurgaon,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-signature-global-city-37d-ph-2-sector-37-d-gurgaon-1350-sq-ft-spid-S69121822,Signature Global City 37D Ph 2,110.00000000000001,3.0,3.0,1.0,Pooja Room,North,Metro coming nearby. Near to dwarka expressy,"['3 Fan', '1 Geyser', '7 Light', '2 AC', '1 Modular Kitchen', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Environment4 out of 5', 'Lifestyle4 out of 5', 'Connectivity4 out of 5', 'Safety4 out of 5']",S69121822,Carpet area,1350.0,125.42,2.0,3.0,high,0,future_possession,0,0,0,0,2024-12-01,37.0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
4 BHK Flat in DLF Phase 5,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-dlf-royalton-tower-dlf-city-phase-5-gurgaon-2997-sq-ft-spid-I69118750,DLF Royalton Tower,650.0,4.0,4.0,3.0,Servant Room,,"We are the proud owners of this 4 bhk apartment available in dlf royalton tower, dlf phase 5, gurgaon. This it is a and the unit is located on 9th floor and has a super built-Up area of 2997 sq.Ft. . It has 4 bathroom(s) and more than 3 balcony(s). The ownership is freehold type.",[],"['Environment5 out of 5', 'Lifestyle5 out of 5', 'Connectivity5 out of 5', 'Safety5 out of 5']",I69118750,Super Built up area ,2997.0,278.43,9.0,15.0,mid,1,ready,0,0,1,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 BHK Flat in Sector 61 Gurgaon,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-smart-world-orchard-sector-61-gurgaon-1250-sq-ft-r1-spid-U66734988,Smart World Orchard,185.0,2.0,2.0,2.0,,,"Situated in sector 61 gurgaon, smart world orchard is a well planned society that offers a pleasant living experience to its residents. This 2 bhk flat in gurgaon is your opportunity to be a part of this community. The floor plan additionally contains 2 bedroom(s), 2 bathrooms and 2 balconies. All in all, the flat is spread over a carpet area of 1250 sq.Ft. This flat is situated on the 3rd floor of this 4 floors tall residential building. Moreover, the flat is currently under construction and possession is expected within 6 months.",[],,U66734988,Carpet area,1250.0,116.13,3.0,4.0,high,0,future_possession,0,0,0,0,,61.0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 BHK Flat in Gwal Pahari,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-suncity-vatsal-valley-gwal-pahari-gurgaon-1130-sq-ft-spid-Z69094060,Suncity Vatsal Valley,138.0,2.0,2.0,2.0,,East,"This property is available with complete roof rights which makes it a perfect home as it gives you beautiful view of aravalli greenery. It is a low-Rise luxury apartment, design and constructed by suncity projects. Located amidst the most idyllic of natural forested landscapes. It is just 5 minutes driving distance to gurgaons prime golf course road area on one side, and to south delhi on the other. Whats more, it is only 15-20 minutes away from igi airport and within easy reach of other prime areas of the city. Located at gurgaon faridabad road, sector -02, vatsal valley, gurugram. Sub localities (Within 03 to 08 minutes drive) - Teri golf course - Ibm, tcs, mercer & ericsson campus - National institute of solar energy - Bhel campus - Suncity school - Pathways international school - Golf course rd - Mg rd""","['2 Wardrobe', '2 Geyser', '10 Light', '3 AC', '1 Modular Kitchen', '1 Chimney', 'No Bed', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Fan', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']",,Z69094060,Built Up area,1130.0,104.98,4.0,4.0,high,0,under_construction,0,0,0,0,,,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0
4 BHK Flat in Mehrauli Gurgaon Road,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-mehrauli-gurgaon-road-gurgaon-3250-sq-ft-spid-J69091360,Unitech Heritage City,426.0,4.0,4.0,,,,Best in class property available at mehrauli gurgaon road location in gurgaon,"['1 Wardrobe', '1 Fan', '1 Light', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Geyser', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Environment4 out of 5', 'Lifestyle4 out of 5', 'Connectivity3 out of 5', 'Safety3 out of 5']",J69091360,Built Up area,3250.0,301.93,9.0,9.0,high,0,future_possession,0,0,0,0,,,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 BHK Flat in Sector 102 Gurgaon,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sector-102-gurgaon-1368-sq-ft-spid-K69091354,Shapoorji Pallonji Joyville Gurugram,142.0,2.0,2.0,3.0,,,"Multistorey apartment is available for sale. It covered area of 1368 sq-Ft, it is a good location property. Please contact for more details. Shapoorji pallonji joyville gurugram sector 102",,"['Environment4 out of 5', 'Lifestyle4.5 out of 5', 'Connectivity4 out of 5', 'Safety4 out of 5']",K69091354,Built Up area,1368.0,127.09,14.0,14.0,high,0,future_possession,0,0,0,0,,102.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 BHK Flat in Sector 36A Gurgaon,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-krisumi-waterfall-residences-sector-36-a-gurgaon-1479-sq-ft-spid-F69091350,Krisumi Waterfall Residences,229.99999999999997,2.0,2.0,2.0,,,Best in class property available at sector 36a location in gurgaon,,,F69091350,Built Up area,1479.0,137.4,23.0,23.0,high,1,future_possession,0,0,0,0,,36.0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3 BHK Flat in Sector 63A Gurgaon,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-birla-navya-sector-63-a-gurgaon-2400-sq-ft-r1-spid-W66533824,Birla Navya,370.0,3.0,3.0,3.0,,North,Premium unit in birla navya drisha 1 with basement,[],"['Environment4 out of 5', 'Lifestyle4 out of 5', 'Connectivity4 out of 5', 'Safety5 out of 5']",W66533824,Carpet area,2400.0,222.97,1.0,4.0,low,0,future_possession,0,0,0,0,,63.0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
1 BHK Flat in Sector 104 Gurgaon,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-zara-aavaas-sector-104-gurgaon-301-sq-ft-r1-spid-W62818262,Zara Aavaas,22.0,1.0,2.0,2.0,,,"Around 2 years old property, well connected , very close to railway station and main gurgaon market.","['1 Fan', '3 Light', '1 Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Environment4 out of 5', 'Lifestyle4 out of 5', 'Connectivity4 out of 5', 'Safety4 out of 5']",W62818262,Carpet area,301.0,27.99,2.0,3.0,high,0,ready,1,0,0,0,,104.0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
2 BHK Flat in Sector 37D Gurgaon,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-signature-global-the-millennia-sector-37-d-gurgaon-650-sq-ft-r1-spid-L68965444,Signature Global the Millennia,60.0,2.0,2.0,3.0,,,It's 500 meter from dwarka express way.,,"['Environment4 out of 5', 'Lifestyle4 out of 5', 'Connectivity4 out of 5', 'Safety4 out of 5']",L68965444,Super Built up area ,650.0,60.39,7.0,14.0,mid,0,ready,1,0,0,0,,37.0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
3 BHK Flat in Sector 111 Gurgaon,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-kashish-manor-one-sector-111-gurgaon-2325-sq-ft-r28-spid-L19055997,Kashish Manor One,165.0,3.0,4.0,3.0,"Servant Room,Others",,Kashish manor one is located just 0 km from delhi just adjourn to diplomatic enclave and located just starting of main highway,[],,L19055997,Super Built up area ,2325.0,216.0,14.0,15.0,high,1,under_construction,0,0,0,0,,111.0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1 BHK Flat in Surat Nagar 1,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-zara-aavaas-surat-nagar-1-gurgaon-301-sq-ft-r1-spid-F56269788,Zara Aavaas,20.0,1.0,2.0,2.0,,,"We are the proud owners of this 1 bhk apartment available in , surat nagar 1, gurgaon. This it is a and the unit is located on 3rd floor and has a carpet area of 301 sq.Ft. . It has 2 bathroom(s) and 2 balcony(s). The ownership is leasehold type.",[],"['Environment4 out of 5', 'Lifestyle4 out of 5', 'Connectivity4 out of 5', 'Safety3.5 out of 5']",F56269788,Carpet area,301.0,27.96,3.0,3.0,high,0,ready,1,0,0,0,,,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3 BHK Flat in Sector 92 Gurgaon,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sector-92-gurgaon-1600-sq-ft-spid-S69087390,Apartment,75.0,3.0,4.0,3.0,Study Room,East,"Within 2-3 kms schools, malls, hospital are available. One school yaduvanshi school and badminton academy is within one km.Distance.","['5 Fan', '7 Light', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Geyser', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Environment5 out of 5', 'Lifestyle4 out of 5', 'Connectivity4 out of 5', 'Safety3 out of 5']",S69087390,Carpet area,1600.0,148.64,2.0,4.0,mid,0,ready,0,0,1,0,,92.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1
4 BHK Flat in Sector 48 Gurgaon,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-vipul-world-floors-sector-48-gurgaon-3100-sq-ft-spid-L69086224,Vipul World Floors,430.0,4.0,5.0,3.0,"Pooja Room,Study Room,Servant Room",East,"Property located in a prime area, open from all sides with complete roof rights. Top class modular kitchen, huge park on the back side of the building and completely designed as per the vastu.",,"['Environment4 out of 5', 'Lifestyle4 out of 5', 'Connectivity5 out of 5', 'Safety4 out of 5']",L69086224,Carpet area,3100.0,288.0,4.0,4.0,high,0,ready,1,0,0,0,,48.0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1
3 BHK Flat in Sector 70 Gurgaon,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-shree-vardhman-victoria-sector-70-gurgaon-1950-sq-ft-r5-spid-S31689979,Shree Vardhman Victoria3.8 ★,190.0,3.0,3.0,3.0,"Servant Room,Others,Store Room,Pooja Room",North-East,"The property is located in sector-70 gurgaon. The apartment comes with high quality premium construction, high specifications, ac fittings, balconies and great landscaping and entry lobby. It is an unfurnished brand new property, ready for fitouts, oc received, last 5% payment is due - Transfer case. The property has 3 bedrooms, 3 bathrooms + 1 toilet, 1 store room, 1 powder room, 1 servant room & 3 balconies - Total 1950 sqft area. It is the best possible layout ever. It is available at an expected price of 1.90 crore. Located on 10th floor of the total 13 floors & it is a corner unit. The society is already operational since 2021 and everything is functional. The oc of this tower has come just now - So no risk of first mover in a new society - Already things are in place. I am very sure, that the prices of this apartment will continue to increase in short & mid term even. I am selling, because i do not live in gurgaon anymore since past 10 years.",,"['Green Area5 out of 5', 'Construction5 out of 5', 'Management4.5 out of 5', 'Amenities4.5 out of 5', 'Connectivity3.5 out of 5']",S31689979,Super Built up area ,1950.0,181.16,10.0,13.0,high,0,ready,1,0,0,0,,70.0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
3 BHK Flat in Chakkarpur,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-essel-tower-chakkarpur-gurgaon-1760-sq-ft-spid-R69082924,Essel Tower,220.00000000000003,3.0,4.0,3.0,Servant Room,,It has a garden view and temple in the vicinity,"['1 Water Purifier', '5 Fan', '1 Fridge', '1 Exhaust Fan', '1 Dining Table', '4 Geyser', '1 Stove', '6 Light', '1 Chimney', '1 Curtains', '4 AC', '1 TV', '1 Modular Kitchen', '3 Wardrobe', '3 Bed', '1 Sofa', '1 Microwave', '1 Washing Machine']","['Environment3 out of 5', 'Lifestyle4 out of 5', 'Connectivity4.5 out of 5', 'Safety4 out of 5']",R69082924,Carpet area,1760.0,163.51,3.0,9.0,mid,0,ready,0,0,1,0,,,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3 BHK Flat in Sector 39 Gurgaon,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sector-39-gurgaon-2400-sq-ft-spid-G69080104,Milan CGHS 9,200.0,3.0,3.0,3.0,,,"3 bhk apartment for sale in sector 39, gurgaon. This 3 bhk unit is available in sector 39 and offers a premium lifestyle at the best price. This property is posted by owner and there is no brokerage involved. Contact now, for details. It is a desired purchase for any homebuyer in sector 39. It is on floor 2. The total number of floors is 12. The price of this apartment is rs 2.0 cr. The built-Up area is 2400 square feet. There are 3 bedrooms and 3 bathroom. This property is at a walking distance from medanta - The medicity, shivam hospital, and park hospital. The citys best schools such as delhi public school, pathways world school, and way2fit trainers group ( Personal trainer at home) are near your residential property milan cghs 9 milan cghs 9, sector 39, gurgaon","['1 Wardrobe', '1 Fan', '1 Light', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Geyser', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Environment4 out of 5', 'Lifestyle4 out of 5', 'Connectivity5 out of 5', 'Safety4 out of 5']",G69080104,Built Up area,2400.0,222.97,,1.0,unknown,0,future_possession,0,0,0,0,,39.0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 BHK Flat in Sector 102 Gurgaon,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sector-102-gurgaon-915-sq-ft-spid-F69078840,Shapoorji Pallonji Joyville Gurugram,95.0,2.0,2.0,2.0,,North-West,"Club house, mini theater, squash court, swimming pool, banquet hall, cafataaria, indoor games room, gymnasium, swimming pool, banquet hall, caferaria shapoorji pallonji joyville gurugram sector 102","['1 Light', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Fan', 'No Geyser', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Environment4 out of 5', 'Lifestyle4.5 out of 5', 'Connectivity4 out of 5', 'Safety4 out of 5']",F69078840,Built Up area,915.0,85.01,14.0,14.0,high,0,future_possession,0,0,0,0,,102.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 BHK Flat in Sector 102 Gurgaon,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sector-102-gurgaon-915-sq-ft-spid-P69078414,Shapoorji Pallonji Joyville Gurugram,95.0,2.0,2.0,2.0,,,Multistorey apartment is available for sale. It is a good location property. Please contact for more details. Shapoorji pallonji joyville gurugram sector 102,"['1 Light', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Fan', 'No Geyser', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Environment4 out of 5', 'Lifestyle4.5 out of 5', 'Connectivity4 out of 5', 'Safety4 out of 5']",P69078414,Built Up area,915.0,85.01,14.0,14.0,high,0,future_possession,0,0,0,0,,102.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3 BHK Flat in Sector 95 Gurgaon,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ramsons-kshitij-sector-95-gurgaon-685-sq-ft-spid-I69077304,Ramsons Kshitij3.7 ★,40.0,3.0,2.0,2.0,,,Multistorey apartment is available for sale. It is a good location property. Please contact for more details. Ramsons kshitij sector 95,,"['Green Area4 out of 5', 'Construction4 out of 5', 'Management3.5 out of 5', 'Amenities4 out of 5', 'Connectivity5 out of 5']",I69077304,Carpet area,685.0,63.64,6.0,6.0,high,0,future_possession,0,0,0,0,,95.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 BHK Flat in Sispal Vihar,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-sispal-vihar-gurgaon-850-sq-ft-spid-Q69077302,Element One Service,100.0,1.0,1.0,1.0,,North-East,"The apartments are priced attractively at 13000 per square foot, making them an excellent investment opportunity for those looking for a highquality, element one service sispal vihar, sector 49, sohna road","['1 Wardrobe', '1 Fan', '1 Light', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Geyser', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Environment5 out of 5', 'Lifestyle4 out of 5', 'Connectivity5 out of 5', 'Safety4 out of 5']",Q69077302,Built Up area,850.0,78.97,8.0,8.0,high,0,future_possession,0,0,0,0,,49.0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3 BHK Flat in Sector 88A Gurgaon,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-godrej-icon-sector-88-a-gurgaon-1617-sq-ft-spid-U69075862,Godrej Icon,162.0,3.0,2.0,3.0,Study Room,East,"This is a corner flat overlooking greeneries which creates a calm and peaceful atmosphere at home. The building is stand alone and away from the congested areas of the project. The house is being decorated with premium interiors, luxury paints and curtains from the most premium furnishings store in delhi. This beautiful 2.5 bhk flat in sector 88a gurgaon is situated in godrej icon, one of the popular residential society in gurgaon. Constructed on a super built up area of 1617 sq.Ft., the flat comprises 3 bedroom(s), 2 bathrooms and more than 3 balconies. The residential building has 11 floors in total and the flat for sale is located on the 10th floor. This is a ready to move project and the property is 1-5 years old.","['1 Water Purifier', '1 Fridge', '4 Fan', '1 Exhaust Fan', '1 Dining Table', '1 Stove', '4 Light', '1 Chimney', '1 Curtains', '1 Modular Kitchen', '1 Bed', '2 Wardrobe', '1 Sofa', 'No AC', 'No Geyser', 'No Microwave', 'No TV', 'No Washing Machine']",,U69075862,Super Built up area ,1617.0,150.22,10.0,11.0,high,0,ready,0,1,0,0,,88.0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
